"","sim1","sim2","sim3","sim4","sim5","sim6","sim7","sim8","sim9","sim10"
"1",7.29826985170196,7.41692277091246,7.23657087474863,7.51170631873315,7.36957005476437,7.38474174029009,7.32355994322849,7.35755247420016,7.41907810367214,7.48725044243089
"2",6.82109796521284,6.94608092939825,6.96298637896994,6.8932008216516,7.02064617901592,7.03464751307542,6.85426181337931,6.7487325784664,7.08717025770243,6.88486398818304
"3",7.49852099754942,7.67045117259725,7.59165293523402,7.63970573882893,7.70873426073696,7.72495512720958,7.52955847528543,7.40776140178834,7.74749032383853,7.59363636504995
"4",7.84791252271614,8.05484770711231,7.94787782073174,7.98427899217992,8.05919597425548,8.12599791886796,7.89004408628398,7.8417427600618,8.03065639140408,7.95678515315483
"5",7.99515736518069,8.18889207900959,8.06288810258248,8.11051627428738,8.19755932656151,8.25465020339231,8.05517706766549,7.96859846563496,8.16388702846421,8.09822771008183
"6",8.01943459167658,8.23428661908596,8.09438870495151,8.15719953380213,8.23378768844592,8.29326482689927,8.07063459957625,7.99099996626247,8.18743605181001,8.12299387490897
"7",7.97781461172759,8.23532580793198,8.07247554364817,8.15664512997832,8.24855130363707,8.27329033079245,8.03775652520843,7.99476820641157,8.15995004290653,8.11801247220279
"8",7.83533110637973,8.11680278944507,7.96088074966581,8.02990114665805,8.1293351352673,8.19285460645879,7.9433952223825,7.9121693748486,7.98895773833834,8.00913158517663
"9",7.54598534369488,7.85842731040789,7.69010830932496,7.75652083728512,7.85291054863409,7.89751583158309,7.7031411729517,7.68782310695195,7.6939521252999,7.69126699369901
"10",7.19867637436008,7.50556945298267,7.33343605276263,7.42090817946958,7.47774694062929,7.54768372060415,7.37713180446317,7.37576934844772,7.40925778655766,7.34543631231463
"11",7.19412574542251,7.4120673583768,7.3482844175599,7.32885342043409,7.42237604449905,7.48592011559575,7.32166504313298,7.24825935869077,7.41638607460124,7.33443183239175
"12",7.32165432217151,7.53336119413555,7.47908964948386,7.45058543307556,7.54959816665212,7.67214977369147,7.46175907891054,7.35989202627258,7.5298398296162,7.47291241026963
"13",7.39827710318729,7.62674390187575,7.54364430490591,7.54902087378628,7.64759371957644,7.72271720958689,7.58447035824259,7.48185192289817,7.59240149560343,7.55711719868775
"14",7.40158046819352,7.66561309358486,7.57012339294476,7.55342083264919,7.66428866999728,7.72023209163108,7.59637350878486,7.53733765387278,7.62678049588605,7.53819147253403
"15",7.34900130555815,7.65049763343937,7.54268147196846,7.54806222525214,7.66731598980961,7.69731734788183,7.5676454996585,7.51215512822066,7.59570141707592,7.50469806283063
"16",7.29050921266606,7.61200753369372,7.47216735120463,7.47743940863557,7.62706267034724,7.62776605515237,7.50660406138402,7.48451064276291,7.53058400483711,7.45180690483795
"17",7.19258797870347,7.54244968766671,7.36317555235582,7.37595017190895,7.55001114803695,7.50418161969324,7.40460160634717,7.41972849901508,7.43104990264967,7.34806437329296
