"","sim1","sim2","sim3","sim4","sim5","sim6","sim7","sim8","sim9","sim10"
"1",8.61253386620668,8.62044521176771,8.6557678479089,8.62446498563644,8.65856900965239,8.64282394266206,8.61382683400172,8.54868636374409,8.64412752829067,8.6476935011136
"2",7.5644450030077,7.88274043614329,7.76809656092926,7.97335500286535,7.98769731593996,7.76350130691585,7.763770799106,7.77114949817724,7.89966883826207,7.6609997838332
"3",7.35269759955465,7.53494432970315,7.41729363568844,7.45834930459312,7.50879631005944,7.62446267673536,7.42921001124411,7.40935293696167,7.60354042410241,7.53202728293195
"4",7.44059450885463,7.59291055014265,7.59120680973035,7.57198047778444,7.55359617620302,7.64788234225318,7.55471665231896,7.58643851151836,7.66658745538253,7.6079808644184
"5",4.21755400621014,3.94076576967223,4.28784292774933,3.70450308986561,3.99936709186107,4.36095911955923,4.27159594191532,4.28827703830583,4.36532354361471,4.17094370696733
"6",4.53698658463095,4.46513185078615,4.82225627221599,4.29471553498695,4.7124279674255,4.39791592320277,4.9402103083853,4.87575204774226,4.3184120886914,4.65552239030041
"7",4.69088321545361,4.59980509675088,4.91397439369814,4.41422291655087,4.7987722484382,4.60029433764671,5.04731585263697,5.01748270282538,4.48538697461438,4.81277535631142
"8",4.66985147141756,4.57592577993915,4.90250603668037,4.37980417740539,4.78923868111114,4.57745734536965,5.06479766722584,5.01492028474859,4.50080370289404,4.8345625159374
"9",4.59259834832087,4.52977370157968,4.82637837869946,4.29658123088236,4.72616076349056,4.49314355745496,5.00673729288446,4.94180647870897,4.47180546238419,4.77994143254484
"10",4.52090031543013,4.38480030483618,4.80722380251302,4.23922159405446,4.63554754616122,4.39677323527067,4.95495476443706,4.82197069058057,4.37300956070807,4.68995242772788
"11",4.39611728604613,4.1883092421933,4.68945427484357,4.03063964768477,4.37302245685328,4.3359592043266,4.85065014000225,4.61047763914182,4.19561867345715,4.57438320663347
"12",4.29633560387565,4.06905424536754,4.57821174294176,3.85986262527467,4.24923369053638,4.22052549072637,4.65942878703545,4.48498522617539,3.99300507913228,4.33799838598072
"13",4.17275208493266,3.96072596038789,4.38055570940108,3.7957448097184,4.21454941305355,3.98583412133555,4.47595396682019,4.25239477375224,3.81892001935547,4.2099620255786
"14",3.71615015664065,3.6542981842718,4.11527303934273,3.58185091611594,4.1701565583806,3.65586339638052,4.2345450799633,4.08633259259563,3.53785578290819,3.9544383399086
"15",3.31353190922673,3.36859451803733,3.94910548948264,3.38623165509747,3.92350226402057,3.20631489846543,3.89315245703163,3.7610796177905,3.1087643006865,3.57133717979821
"16",2.83944652332783,3.13690202444604,3.43667988701339,2.83792072097956,3.62222589271687,2.67095838321681,3.58597797035927,3.292219120992,2.80582284652121,3.20606014482689
"17",2.43881734742407,2.75078113015597,3.0466885232614,2.47617127183518,3.19629996566395,2.14378960870346,3.03027371290417,2.93372581604113,2.1637582627496,2.82410775723916
"18",1.9791096306491,2.3935078638271,2.50154856747415,2.22266431570793,2.88249780910543,1.80970034165249,2.74096267363023,2.60591099033257,1.64306424072828,2.30970114598712
"19",1.71193558233384,2.13920507610506,2.09756253513288,1.95944277846478,2.51696799305686,1.58419595941976,2.08894962407911,2.24837810724539,1.66714108676354,2.21732816794299
"20",1.78643462727744,1.96003430222779,2.01190892740876,1.93608806193805,2.25072417780195,1.80839346003087,1.97453941943386,2.11031561879051,1.50923285404695,1.85275654113024
