"","sim1","sim2","sim3","sim4","sim5","sim6","sim7","sim8","sim9","sim10"
"1",6.6990377014877,7.03304377485123,6.79105625655488,6.72270068641388,6.69436801839735,6.7513672037729,6.53232759395713,6.57035253969775,6.81021534746976,6.74089618112755
"2",5.62758680161358,6.09381185089429,5.85614317527595,5.65153472577463,5.63200669165033,5.73276684947953,5.4576581526761,5.62982299743134,5.67138478300336,5.79826868036652
"3",5.7085264792092,5.85716610654453,5.54727620758676,5.70113983328207,5.82151475156996,5.84036254657083,5.81070776356659,5.79371636123566,5.70239085711601,5.78073309729976
"4",6.47208435867648,6.60228723800672,6.36597354151557,6.42254875305288,6.43441637807878,6.5834719048438,6.54337969936848,6.63120434837768,6.39091076581708,6.59719507851939
"5",6.30275058886123,6.43240453701119,6.26224247850726,6.26677958274936,6.31055346416417,6.42189531007031,6.36545034963663,6.4739772180531,6.30762563478431,6.41478670365138
"6",7.11383591835717,7.19888093036005,7.13768556411803,7.1651745998788,7.17627071380089,7.30146512243119,7.17180698950152,7.30405550055207,7.16149099304589,7.22262659507971
"7",7.12302663850038,7.16151204293728,7.17019352825018,7.14026331128859,7.12794605121186,7.21460225033167,7.07608232853439,7.25791343984833,7.16171691547013,7.29037061963336
"8",6.35910486993498,6.36681462791909,6.43426552303146,6.33590171678314,6.38295537965843,6.38296016296458,6.27994008762498,6.45773557678742,6.34666964437922,6.42803428946853
"9",5.81151097350453,5.84692956522701,5.81018681221768,5.82188694247737,5.84085722331527,5.79810775209296,5.79941747536002,5.8559523877718,5.8013552205395,5.83075087871687
"10",6.71926896995402,6.82345641349707,6.72679726809636,6.87955159606976,6.91850228316658,6.79404889188592,6.81065178866567,6.89948060239892,6.70304844272463,6.74156104853119
"11",7.31856191317643,7.38581325641371,7.31189297076359,7.45896997107695,7.39685922821564,7.37784684215487,7.26758493111703,7.43668695363454,7.34827914062519,7.34546750496292
"12",7.50731030673393,7.55833421206439,7.48149869854396,7.61943689672032,7.60304717210358,7.51861615907321,7.51094313189442,7.60028385788838,7.51314404620298,7.5123869309555
"13",7.5846381038006,7.64336993811443,7.59243041215031,7.65783130178586,7.65179809503321,7.5957317566754,7.5827148181664,7.67185300424803,7.57525457339913,7.57724033782863
"14",7.61670215600495,7.66999922417078,7.61626805465362,7.68392679084669,7.66218554056742,7.5954856573158,7.64183792925746,7.67540400217107,7.62044284545564,7.61552989548438
"15",7.66616347148482,7.67841904269281,7.65500926071235,7.68034980796182,7.68381216410314,7.64263025072308,7.64867695592231,7.68549564405194,7.66343466341211,7.62240702445654
"16",7.66427302621149,7.67878753710229,7.65145657493786,7.67818124449002,7.64692619810372,7.64283393406601,7.62948633043922,7.70703954102284,7.64231754532838,7.63017298062387
"17",7.66285951378316,7.66250633316325,7.63368063257157,7.67851663618,7.62698602473246,7.58378755626509,7.59183942376263,7.67980196763319,7.62983326057004,7.60452998198652
"18",7.60175104591592,7.58489241128166,7.59042201629638,7.60467037768551,7.57699723885749,7.53246864156652,7.53262452242316,7.6415476033663,7.5704154685304,7.53066956768316
"19",7.52832051477272,7.49250716890497,7.51950879001196,7.54027672194785,7.51925090168937,7.45190425218828,7.47496478593202,7.58698170979798,7.45736988810534,7.48099898973228
"20",7.42303015496055,7.44480185327839,7.44108017093038,7.41764173466372,7.43279458425284,7.36613838050823,7.39602273708258,7.54136963590007,7.37944654631045,7.41206826110847
"21",7.34638851785934,7.37453957253736,7.39277753000184,7.30546035507368,7.37042529889314,7.31121999569993,7.35661537684469,7.45633799590335,7.33718584038085,7.35134946294781
"22",7.2998239328203,7.31575682407594,7.27090453031774,7.19160863208721,7.27749997177106,7.23478857089305,7.26860133935267,7.38999242082257,7.26475699060046,7.34043808641022
"23",7.24497422150505,7.18481291270183,7.20049144119582,7.08278888356617,7.22624195691451,7.13862299745692,7.16800021447682,7.2870421504669,7.15993252201235,7.28651960413876
"24",7.08708768752474,7.11112841801668,7.09215785408833,7.00304022223675,7.13226538397583,7.03616928277063,7.04638770725076,7.15634293890602,7.06710906645895,7.19266963639848
"25",6.97753450880929,7.01752005780389,6.94343044947922,6.81207192263579,7.01813701850517,6.92886099210686,6.91175115207662,7.01229102230698,6.90787804058482,7.09997953806015
