"","sim1","sim2","sim3","sim4","sim5","sim6","sim7","sim8","sim9","sim10"
"1",7.70092722940253,7.60348177168994,7.60229610044127,7.66385294073445,7.50002079399182,7.73933744914403,7.46318133781977,7.48524101289973,7.84487645623122,7.66012339262569
"2",8.16860893248942,8.59834427848168,8.22460810706236,8.5059445897497,8.38433969083708,8.57062061980392,8.25324701739206,8.31385671485461,8.54646483646936,8.31922962510446
"3",7.20601795763683,7.79306052641656,7.34994618445376,7.66960792831741,7.62351192874409,7.70488594419096,7.46971742046459,7.53462250396804,7.64446550071874,7.41764605579661
"4",7.30081103822164,7.78488030817203,7.44373085603536,7.6477036600104,7.5603106650402,7.80908923828036,7.57162247602853,7.65066813186448,7.73596300747831,7.525147948252
"5",5.02262585700103,4.89772711200989,5.15382136967258,4.3653623050314,4.38702283890219,5.87806597525835,5.27145847515376,5.24269791903866,5.49794305659589,5.28939893943157
"6",3.12677662874401,3.10543425662923,3.50073509836315,3.11036177506103,3.7097366663276,3.2317702026393,4.11474447362306,3.79721207385572,2.77444985633867,3.3067536470876
"7",3.52401364868526,3.3752133872085,3.85207380002729,3.36459767351777,3.95077549726569,3.55184059307519,4.43611857452178,4.10400712090021,3.115265410025,3.68156894438488
"8",3.60106616023976,3.42312181037067,3.91817424464191,3.41014772222886,3.99382675915916,3.61667368601985,4.48873007308537,4.15833554714894,3.18245737464941,3.75536643039005
"9",3.61304795970866,3.41686963459016,3.92130729205561,3.40277309169178,3.98866604780716,3.62267148164395,4.48596892115468,4.15506705634836,3.18904793665575,3.76241781047777
"10",3.58333435529766,3.3822376645229,3.8960113115511,3.35907863853972,3.94796290839257,3.59803685079295,4.44947824195169,4.11862568911382,3.16041502720843,3.73682214687512
"11",3.54315804606289,3.30759306349063,3.84375203659427,3.28970344996793,3.87240661099861,3.54303670756874,4.39199343374119,4.05281547230364,3.10834219775141,3.69031815931507
"12",3.46943336537497,3.19882631613121,3.77014251230882,3.20084864444936,3.74534177626967,3.46063607419844,4.30115282613568,3.95516159717038,3.03873976702535,3.60592248616604
"13",3.37923998847287,3.07021211045391,3.68241352548354,3.10080100128632,3.60074548062773,3.36161500755028,4.21427996203792,3.8388447594962,2.93514585762255,3.51394615170446
"14",3.25798302975682,2.9460606777733,3.56598075161569,2.96937771384606,3.50311948061374,3.24403550630564,4.08736508051059,3.70941733967463,2.80536456415649,3.38995235595014
"15",3.10006305732108,2.80012160170339,3.44037256689946,2.82222050215138,3.41150188376723,3.07514352266353,3.94066373732757,3.5567609464665,2.6438980840786,3.23490862610152
"16",2.90287780042483,2.63658947562295,3.26223889087968,2.66111974358237,3.31338129092208,2.85616346849623,3.75045058158009,3.37963849433647,2.44747896542838,3.04890355616239
"17",2.66067357636067,2.45438314150998,3.01972157903178,2.44909515554979,3.18789642974141,2.58144150970713,3.51844844920237,3.13313790721268,2.17396119320624,2.79824583209963
