"","sim1","sim2","sim3","sim4","sim5","sim6","sim7","sim8","sim9","sim10"
"1",7.15722403762337,7.08086443371904,7.21255497559854,7.09633777799588,7.13422907003236,7.24483124846007,7.10981415134849,7.08595462489562,7.27751784360959,7.20187257452959
"2",8.18266766790602,8.24116649442149,8.32015481850464,8.28445275198093,8.36560670042538,8.33744029289676,8.26040495347889,8.2000524329517,8.34435081662582,8.24028044546975
"3",7.44713962589476,7.58869185038161,7.50451439816653,7.65278962858664,7.68063721044428,7.52085890043516,7.49405583732726,7.50805395976196,7.61101418267492,7.4816096527969
"4",7.54577716983284,7.58557091527586,7.75742797238051,7.68920631575344,7.62433237772526,7.6492937730748,7.65409608899409,7.61423918438146,7.72437865389756,7.7295492170831
"5",5.62214494383095,5.29198464180719,5.83339077610727,5.04751733669393,5.1000289766146,5.97951215624607,5.55487827657382,5.59865042140494,5.8287199529721,5.75374691782822
"6",4.94887216499848,4.79253576739569,5.03153242301063,4.91760045024618,5.14355019069568,4.6050406912111,5.16735607904779,4.88793183952282,4.94089432358918,4.9931216073622
"7",5.29582157176925,5.15539041100066,5.30834738858332,4.99925033878321,5.42458904826992,5.30953602099156,5.30097403562585,5.5417061826351,5.18460235606754,5.52815031522001
"8",5.36647670368614,5.22171175074621,5.30668306652464,4.98597837250329,5.21254306378172,5.1224289368252,5.4558750659225,5.46484282752761,5.25437804020854,5.51023954746534
"9",5.19047273901034,5.23871468738999,5.42018187777442,5.06945907052839,5.18336059742952,5.09920838092851,5.59709544829959,5.41636951406503,5.17150317156997,5.42823781367044
"10",5.4008199566518,5.1973346767158,5.42534654007042,4.8865062588224,5.21431319445825,5.15014779273849,5.37315234521849,5.44161244939758,5.23146436618789,5.35532400516241
"11",5.28410667542766,5.10625638930125,5.29016962387533,4.95066167425048,5.24451037806064,5.23497818738997,5.3212261801503,5.358113970067,5.20690982712532,5.33998452370253
"12",5.12247375756246,4.91635098184578,5.29600849821683,4.77912062000955,4.9447177563588,5.00018045642287,5.37830153252919,5.24703995255327,5.05151699347819,5.14842396269247
"13",5.27882517292023,4.959763352063,5.15037979034532,4.81710751940275,4.85881072347397,4.77019530543758,5.3696965050639,5.33427928540871,4.98434403503238,5.2242405166882
"14",4.95877028511654,4.70002088718816,4.9826123902388,4.80893526058621,4.90081408551331,4.8616926109774,5.17994344151159,5.05913863454289,4.84172607639682,5.16833237483721
"15",4.73739521487496,4.51798721633209,5.07559506414857,4.5855814293257,4.84948673481082,4.69666302051074,4.72626944212073,4.90234182415158,4.64655598806098,4.6905899343345
"16",4.50563448300472,4.40425383535232,4.77401854670314,4.44078005471643,4.55845938840723,4.4204927720637,4.78296040430727,4.45283552556379,4.55416034541833,4.57785474893457
"17",4.34314752847558,4.24131085150032,4.25525239375691,4.18825888884362,4.56716276096383,3.9909457070114,4.44818652282483,4.53566948601304,4.23596669487147,4.4800808023017
"18",3.92656273453361,4.00815919830913,4.05598718031715,3.74061567927753,4.37582785151524,3.41663594528019,4.00509544765072,4.2795991985029,3.8331339645129,4.01924293538401
"19",3.41777642674948,3.45938936359052,3.63497630334021,3.46814327087994,3.96499130269766,2.95685241021789,3.47973905218031,3.81802953076711,3.22788289390189,3.45708325716296
"20",2.90448218007073,2.85618759175682,3.23737641011537,2.87118980259664,3.5751315095114,2.33854606530559,3.00554613128424,3.13230121855656,2.70097229055377,3.06460668240385
"21",2.46133455925295,2.61166982933496,2.68406958645581,2.6298357037117,3.03210933878407,1.97263566822792,2.60815376578781,2.42140103133876,2.21199110977469,2.65675662703815
"22",1.94205264094304,2.31018295381477,2.03863501598341,2.27211560183302,2.78371578333421,1.66932482827649,2.1576048208062,2.29192629968525,1.93427413072827,2.29817612357235
"23",1.71294760321848,2.24698162357823,2.09522594706407,1.99871370307332,2.64039836109899,1.45676226288649,1.82463983909179,2.03659570162472,1.83461670372226,1.97727211882836
"24",1.55306325711248,1.93613970787933,1.86223591178131,1.68844580148287,2.24303073053639,1.6030101426347,1.70039755550432,1.97750763427078,1.55894475852772,1.81600392126104
"25",1.5666697161113,1.91052882222268,1.81916195436133,1.48935342417902,2.11647086697151,1.82272852344371,1.56229535298486,1.80785695481962,1.57748919582669,1.71945534922788
"26",1.66166745643251,2.01074375102311,1.87286481263547,1.5531731738332,1.94705017529114,1.98675448131756,1.6513612109812,1.96765919338018,1.74237130563411,1.77001707090619
"27",1.79040421848967,2.06247429173283,1.96778950994258,1.57816657124771,1.97769260099182,2.23107032129567,1.84637000853281,2.04158604673337,1.82253245858088,1.86738718333269
"28",1.92761716973665,2.01159880320146,2.14987812893915,1.69046627626828,1.98129391055417,2.41137436459799,1.95942779626369,1.88422051260974,2.00254661876719,1.94779815405666
"29",2.10014510217016,2.08814727768538,2.30516593569441,1.78734849266119,2.03818969363792,2.54297191032537,2.09475328195199,2.01648194879516,2.14797443426639,2.16852618224813
"30",2.208434049294,2.17520997852227,2.44596936204678,1.91750530264553,2.1955096783683,2.78452701775797,2.21493735867308,2.18670276433458,2.32014835495444,2.23833662318276
"31",2.38164098641505,2.25097364667258,2.64992932250689,2.14079796005791,2.22351696089802,2.93913328682048,2.40877270871112,2.29498293674791,2.48972576988935,2.40590106278258
"32",2.50763447933082,2.3406415075383,2.76334462675439,2.22101316781457,2.28123510859273,3.10115373475105,2.5536151844113,2.43259552989735,2.67982628408225,2.60851549764797
"33",2.6639853053153,2.45168966418556,2.90379824349206,2.37224427824262,2.41870692870253,3.27419582390271,2.67659348115441,2.51476020264378,2.81469556062065,2.73399710490424
"34",2.77179320483415,2.47411370856489,3.05635869197209,2.54714781194723,2.52323644785257,3.35391824846984,2.83478366762786,2.6318479371399,2.94805228171214,2.93505290362995
"35",2.90715856322252,2.60819018402231,3.15070362318372,2.71388168365465,2.61470503093341,3.50951220547409,2.98666427202982,2.75642126448401,3.09702644140048,3.05466045158337
"36",3.01160761062591,2.73758943835263,3.29773330148008,2.80637919131998,2.73058015592418,3.51646649420206,3.06357278050311,2.91812648695524,3.27645882401711,3.18637386529959
"37",3.12074949947699,2.85638041294802,3.37403149340832,3.01184287038172,2.85061320438525,3.52698940642372,3.18205863865582,3.02314002376021,3.40590807235271,3.31900539115412
"38",3.15045106967752,2.89046250431243,3.43659635390615,3.08370696642943,2.93011876287134,3.5702266338589,3.27144659929348,3.13107502079757,3.47820947022119,3.42781712044744
"39",3.20624574369841,2.9218690465466,3.46732495608514,3.26284888479553,2.94633191327949,3.51169974721567,3.31347174951829,3.24036182919568,3.56794730497679,3.55785353971873
"40",3.20667110694259,3.08119516541922,3.51114585366089,3.43141048844854,3.02102233121595,3.41060643194511,3.39363851689713,3.35751775989269,3.62988243696789,3.6109422385426
"41",3.30089488054247,3.09658642109463,3.56306067780167,3.50032462540101,2.96596362890555,3.32094874359315,3.40909817015332,3.44168019602038,3.69487105168616,3.67609703618278
"42",3.25953983700536,3.19800891945395,3.52594549327421,3.53084415024691,2.94196036951213,3.20057421558943,3.38160527001578,3.54183336621684,3.72638008390936,3.74526708325937
"43",3.29503659674721,3.26796385028303,3.5715310390243,3.66576081116304,2.98007717129652,3.07352529631899,3.39113574545113,3.5182368028025,3.73626437009448,3.72674730284098
"44",3.33592863026417,3.38288468462903,3.57729857664594,3.65777113678523,2.96895576783311,3.04870260933567,3.4252923748849,3.4727097095041,3.63865409528435,3.75106139180193
"45",3.3748625404553,3.38373556894925,3.63236285077548,3.74286863532598,3.08028335622591,2.9725452953017,3.39617719550637,3.45917398572532,3.4906102565208,3.73165619314328
"46",3.40451792791714,3.40847321691291,3.59017734374375,3.81742549235691,3.10712156811121,2.98227454492113,3.4414430217941,3.3426576374265,3.3182771770463,3.73488842124755
"47",3.38574474075816,3.39009336454875,3.68069737251782,3.84064564202019,3.12062347020713,2.9386951197614,3.44329597878049,3.27869965948079,3.10979988550049,3.63843040284256
"48",3.4107061995402,3.45016786017928,3.89969827489553,3.81915645555835,3.14984302730123,2.87542216705739,3.41536108898367,3.08604959912855,3.06278709578429,3.71180316401535
"49",3.41541496667038,3.35351012255993,3.87615709561878,3.81974536245368,3.17263842907149,2.86475893706338,3.39746915623483,3.0120557677497,3.22239612194189,3.79243931461494
"50",3.43534927804825,3.19692553015746,4.14100606988574,3.6700672969526,3.26232927829759,2.8210518426994,3.60629531029494,3.006647746883,3.29010253011593,3.79195070384408
"51",3.40553871600851,3.25107947330146,4.13128712605423,3.44246744352289,3.22158943255522,2.9848470803939,3.67193107373452,3.28667910550554,3.58626502702712,3.95889592182956
"52",3.58638222843626,3.1968135083066,4.04873507563495,3.18285180250468,3.20383308366712,2.72953942752618,3.98030993512261,3.334696710209,3.88627862713551,4.23402505548942
"53",4.02717742523336,3.36916200527406,4.02235584187734,2.85129862337464,3.15115145008346,2.83147847058137,4.1336895784792,3.37802018873821,4.01576153312014,4.25960295528176
"54",4.7055824762953,3.34625190389467,4.01612936877096,2.82248607016825,3.21122889451016,2.99770930732367,4.34532089533799,3.58250992278158,3.98871696049783,4.26163954483416
"55",5.04005044278842,3.30210067941777,4.01999562989737,2.83689543089386,2.96929872559511,3.0936408085545,4.30317088991976,3.47716399763158,4.0330489227837,4.18615514833795
"56",5.13844279862339,3.18297298957735,4.00776346770044,3.07317316853603,3.20101399037009,3.22967608530576,4.16351213701396,3.53117723092829,4.06224895883684,4.16823658914784
"57",4.70682399233385,3.10628139566809,4.009067623225,3.43272280258444,3.22200908597065,3.23503218309064,4.04431541031535,3.76091306765409,4.04066629696858,4.1740277145301
"58",4.6822249718174,3.32646772553312,4.00953859656313,3.56557581273202,3.0368253415014,3.78917980721833,3.94022718738212,3.87052418561505,4.03817983946597,4.03551516564357
"59",4.33535630063394,3.32192982597615,4.0495048839928,3.74833600191092,3.10539912678805,3.65948844918455,3.90509487128293,3.89173288202712,4.03547500677158,3.96553713140122
"60",4.14291897382932,3.38724763634527,3.99344169606874,3.88499917427569,3.63983560210772,3.82574687312207,3.91183774422943,3.8871579849105,4.03075733317889,3.98342377152343
"61",4.00365571199049,3.58353785636211,3.98008454928359,3.93872875832459,4.03520734446409,3.84915549299663,3.92845917173451,3.90022917190115,4.04451767705737,3.94612006019204
"62",3.97054916166398,3.8356817785348,4.02437002493035,3.9783526959713,4.22867881585879,3.91208899753189,3.90384351081808,3.88088463285985,4.04095149030458,3.98261168820212
"63",3.91637077396654,3.99045280691328,4.00388418969527,4.02896430458437,4.50903894549994,4.03177155267614,3.93699234664678,3.88208082320631,4.02286767048454,3.99698226140182
"64",3.94939715845526,3.96772368975154,3.99543265075594,3.99818040499201,4.69197053489765,4.02972106589157,3.92167302012685,3.87347795144642,4.06633116194347,3.98587507647976
"65",3.95844740375912,3.97741953339775,3.98963272676418,4.00294842037179,4.52548395033021,4.01817746627656,3.91055556193771,3.89446708565541,4.03421244410825,3.98517865422159
"66",3.91134640150055,3.97572349563242,4.00832365330713,4.01748350451319,4.36810213316152,4.02422362439508,3.90980983587151,3.88025345128282,4.04897513001203,3.97150798869909
"67",3.92845113387538,3.96649155268748,4.00458307095714,4.03255083119023,4.17036914651417,4.02182782248448,3.95786603468919,3.86613957735525,4.03980736422334,3.98156317495284
"68",3.94573780321714,3.97765800482807,4.02215423706236,3.99944592835373,4.07060717088029,4.02476889212803,3.91408310009094,3.87809625184128,4.04443897258993,3.96411338933409
"69",3.93888260503093,4.01280160416338,4.00219851294561,4.04829685381073,4.05791955060266,4.02807006331371,3.94019418012634,3.87126526560777,4.02024662394782,3.96087230478899
"70",3.94718159189835,3.98064151482654,4.02241825919307,4.00620827997958,4.04208116598119,4.0252510042542,3.94088445053519,3.87439081850276,4.02663071705628,3.94714295929229
"71",3.94270182347146,3.99790520235122,4.03861544340571,4.01223547184719,4.0776582606694,4.05508512861222,3.92430551545927,3.88753573313936,4.03819118310413,3.9644297500012
"72",3.94528471091633,3.9891558704876,4.01679587746545,3.97457214314591,4.05577265691241,4.06645912899891,3.92226815373825,3.86866905273686,4.02968927683612,3.97816133647586
"73",3.94545631027556,4.01901552119646,4.0345372525715,4.01754567430353,4.06673074950404,4.03307791546602,3.92083611822094,3.87032740925146,4.03525369745742,3.96259852541542
"74",3.94136840249329,3.9866315495601,4.00512856171252,4.0194853349079,4.06400527182251,4.00957792874344,3.92890848994741,3.8806381663984,4.03458545675235,3.97765324306981
"75",3.93710439787998,4.01975800227226,3.99482987594166,4.03354262383875,4.06174935662028,4.05468518803954,3.92205675941944,3.91187501519982,4.03515283395655,4.00100204057386
"76",3.92989368352061,3.98286149726196,4.00479834253362,4.05056698940843,4.07531608747507,4.07131065413499,3.93488123613885,3.87751705325213,4.05763870805845,3.97353685956772
"77",3.93662684077544,3.98624156072012,3.99885755377947,4.02274119904057,4.05622749484198,4.0261888663549,3.93376589739059,3.87572844503857,4.04062304804457,3.98567789309442
"78",3.94190185757802,3.99072678081906,4.00953139882487,4.01109465686786,4.07081842790875,4.04069019657197,3.92303540909767,3.87218351449425,4.03931910220845,3.96759487431557
"79",3.93833298728462,3.97455661001317,3.99626440073125,4.00311890108785,4.06512165251661,4.03968404249725,3.92861246613983,3.88680825621757,4.04843598591611,4.00259186148444
"80",3.93964123432055,3.99192597672616,4.00116254920184,3.9796539312529,4.06787883598583,4.02298974503486,3.93840246966955,3.87993943709446,4.02135658852205,3.98280742091198
"81",3.96746839560676,4.02881532023142,4.01047760400589,3.98579882149518,4.03942278267429,4.00598238444211,3.89469717163219,3.9044724908132,4.05137642808034,4.00200450203908
"82",3.97109985216475,4.03163403756483,3.99915382630143,4.00973687096583,4.06450898838847,4.05196997945884,3.93215088277887,3.8744446334538,4.01963577904312,3.99843982687717
"83",3.94593134378846,3.99632244753725,3.99930599840298,3.98626620203504,4.05233527388893,4.0361587907784,3.92958018798438,3.90245798917999,4.02798030039966,3.96211393028555
"84",3.92504702668881,3.98096503434853,4.00317062726202,3.99288480065499,4.05876368859466,4.02409097645765,3.91754648641094,3.87628308186167,4.03217331636776,3.9873929874631
"85",3.92553207528223,3.99643788254161,4.0125373170958,4.01158036500788,4.06032135169437,4.03244521908915,3.92064782200551,3.90499713446651,4.00926755872596,3.9724130281848
"86",3.94571169622943,4.02754203968061,4.00413140506658,3.96583700405178,4.04278283367486,4.04078405970084,3.90614356789031,3.89639133764475,4.02842629326586,3.98782953383305
"87",3.94836557251236,4.00915463514955,3.99467576386143,3.99908895778362,4.06532440400721,4.02208147179621,3.92376043930057,3.87585981507932,4.0509233418648,3.97048681425426
"88",3.96392021466332,3.99319987899343,3.99607728824071,3.98229495035349,4.05033531511399,4.0281515945931,3.90384886837632,3.8966353498324,4.04487882732169,3.95960196958252
"89",3.97476846430464,3.99108728951079,4.00632262507532,4.00481215461231,4.0398372348256,4.04191368591497,3.92585421880072,3.87709169357486,4.03738022770661,3.96601423745635
"90",3.9485734553153,3.98799212862437,3.99798691606656,4.01835619396462,4.06775786416302,4.05469883843235,3.90937025185267,3.88084337810275,4.04543740136311,3.98089958287761
"91",3.93768151760489,3.99408612906857,4.01267443287568,3.99631910959764,4.05491197750636,4.01665397955512,3.93499704950775,3.87366980628415,4.02109237439748,4.00061704838965
"92",3.9382822294089,3.99445226734332,4.01494567782357,4.02962360426496,4.08149973125786,4.05979811385046,3.91251837420686,3.86977823615938,4.06003515312549,3.95729646727903
"93",3.93488210761759,3.99712434952363,4.00373321064675,3.99609264858009,4.08205790170385,4.00945845925003,3.90124370797102,3.89273792915957,4.03592340258032,3.9708814269426
"94",3.95618248140513,3.99488269719974,4.02204403136838,4.02730944343853,4.02888075674141,3.997832624629,3.91191494593818,3.88970250895585,4.01942534365723,4.00787403973259
"95",3.93654838367935,3.99172153976738,4.00062494229267,4.04900086289139,4.06159945422419,4.04864159433233,3.9327011774569,3.86616018117377,4.05356074418477,3.96653711427252
"96",3.93694787651784,4.00268118580159,3.99674984429614,4.01141204052914,4.08632495739467,4.03948978634546,3.93058458436971,3.86715365327376,4.03111191736694,3.98135621378672
"97",3.94852811778078,3.97756720477411,4.01769672293141,4.02398207783774,4.06684946977767,4.01995022451143,3.92292980671949,3.87791623633097,4.04439054712497,4.00685679651482
"98",3.95258988621813,4.01774180503435,3.99979372592655,4.02821619352498,4.06635233657182,4.01913386476654,3.93166723092292,3.8717895912016,4.04096894213425,3.98680451894537
"99",3.97171264966015,4.00193512940093,4.00734673233771,4.04778201424551,4.0443192684528,4.03639649343824,3.9249714452726,3.87749315827837,4.02583925945234,3.96149461368177
"100",3.92532615436771,3.97880283211903,4.00367397797277,4.03415022217988,4.08642355214465,4.0270670638942,3.91685685094697,3.87894289413048,4.02202360864308,3.95380121360904
