"","sim1","sim2","sim3","sim4","sim5","sim6","sim7","sim8","sim9","sim10"
"1",7.80303754950249,7.7895426791429,7.82107669222064,7.79217719563515,7.80348649363426,7.76591700796966,7.76949662965331,7.79098500996672,7.76091493705654,7.80655040960559
"2",7.59731290475938,7.58986253337546,7.59048075506908,7.60736104224965,7.6009505011622,7.60607325804774,7.60684943479734,7.5977235202133,7.59696659701616,7.60062951102964
"3",7.83321519607575,7.83142752924204,7.83687918655209,7.83450182344016,7.83291975947293,7.83597813154761,7.83579241653038,7.83285348867669,7.83061105183724,7.8384712682274
"4",7.77125534382033,7.77337477246251,7.78012426297054,7.7751438867075,7.770761725404,7.77583651787219,7.7673807240993,7.77748476527768,7.76938999144437,7.78039214996246
"5",8.24148477004653,8.22970042311295,8.19557918790352,8.24955841822594,8.26902237085352,8.24406602792343,8.30553014671785,8.22864290271211,8.29555337222635,8.2300462559771
"6",8.85554885529119,8.87117270845956,8.85659807269974,8.87311175329568,8.8678464973813,8.87004054995776,8.87190401638092,8.86604273187387,8.87531033824949,8.87796148980121
"7",8.83866260437319,8.85588350736714,8.86427918287082,8.85274488953443,8.83876212492632,8.85999099350009,8.82125352225886,8.85746447785646,8.82329017512726,8.86131823314027
"8",8.38665282300731,8.42387742101447,8.46939438655591,8.40286090151281,8.37651683985928,8.43379206294153,8.34291037194357,8.43330583864933,8.34794281769716,8.4129022293183
"9",7.66067832304563,7.69945979367519,7.73285230396389,7.64624305799757,7.63916395889894,7.65677561152454,7.59239423994353,7.66746792678968,7.59870072119122,7.68030424103911
"10",6.90576461245622,6.91922646134251,6.91152235613417,6.90209473102223,6.91079165355564,6.90291905259042,6.91369265004718,6.89209959833021,6.89442404545857,6.90485205000023
"11",7.32181556023023,7.33821520925849,7.30268725783108,7.32187904059968,7.35637971154517,7.35039831543866,7.3721634488794,7.33149723739012,7.35493453392425,7.33948277537343
"12",7.64717846088607,7.66764776408241,7.64264014561472,7.64293835248097,7.67143645654755,7.6690356236697,7.67821816721244,7.65938004473216,7.66381389972665,7.66082491824539
"13",7.80611774493081,7.81779401195166,7.81178702894571,7.80486271309988,7.82158370638402,7.81890012234575,7.81565128832297,7.80583250813713,7.81368005309668,7.80799485914641
"14",7.89127975889073,7.89516525471506,7.89787359952339,7.88851669117645,7.89455048849426,7.89552886725143,7.89239912334365,7.89102530817218,7.8941471662126,7.89351813260824
"15",7.93673414871601,7.93553174916882,7.94240635652928,7.9348561982952,7.93615876518701,7.93737394641546,7.93609233585649,7.93736648392881,7.93464422521184,7.93522137358661
"16",7.96248600487367,7.96194141141526,7.96935064547456,7.96056447792107,7.96062203622381,7.96079667670474,7.96849275323842,7.96533711186306,7.95793886230365,7.96065065152339
"17",7.97437191456519,7.97394714614317,7.98204208817675,7.97676919067823,7.97212099289176,7.97280727039457,7.97812458211493,7.97496611858514,7.97309198049567,7.97664302547715
"18",7.98067064343533,7.97865860397643,7.98238371269937,7.98042442397752,7.97323635040128,7.97542814876005,7.98536349816554,7.97983308814855,7.97769383593584,7.98251129297895
"19",7.97761283409552,7.97596413654789,7.98119819231946,7.97354415414512,7.97080254571488,7.9721378156066,7.98217128883841,7.97276046647435,7.97495443741666,7.9769233165948
"20",7.96734381590476,7.96285452260715,7.9709344742919,7.96553885686381,7.96122028175948,7.96115523485969,7.97135736120572,7.95946492658259,7.95989227757434,7.96363285533332
"21",7.94627297094051,7.9417114047504,7.95206580491151,7.94608298454377,7.94197001004794,7.94472987973913,7.95167500468704,7.9432196575415,7.93977980197772,7.94354484301919
"22",7.92037393037037,7.91298614816113,7.92762471877777,7.92029260713684,7.91906119905861,7.91955403439118,7.92755249459363,7.92121260056841,7.91322718082627,7.91784275669206
"23",7.89289268497494,7.8854911765264,7.90161156422812,7.89239233369147,7.8923588886568,7.89216405428289,7.90364434799505,7.89385736587393,7.88551433501415,7.89420050011713
"24",7.86263990943954,7.86215069164472,7.87198548030781,7.86651890034493,7.86544592442968,7.8641176325359,7.87094626056253,7.8692269575461,7.85878616902316,7.87022703333855
"25",7.83431793198195,7.83931855278298,7.84406922699804,7.84032136404203,7.83989733915561,7.8334014589389,7.83972017871113,7.83994315653464,7.83132877537866,7.84683372061968
"26",7.80660161142565,7.80644184092764,7.81471175237014,7.8098698157173,7.81526569140168,7.80105683651995,7.81045928372744,7.81430080750307,7.80305736128883,7.82311731186787
"27",7.77501140630205,7.77816512717599,7.78293834011044,7.77296276761374,7.78446027382294,7.76842427555957,7.77409728964858,7.78815246660109,7.76827668570631,7.79581874907181
"28",7.72911996720126,7.73494729319345,7.73833862119221,7.73025477598436,7.74425322251401,7.72492738449848,7.7190711391889,7.74774422041248,7.7336336696704,7.75753058669574
"29",7.67369227870769,7.68457452066183,7.69106849179734,7.68089472965893,7.69582904282791,7.67775959743625,7.66952030299172,7.70253383579275,7.68679897613067,7.7134371515201
"30",7.61084199605661,7.61816001919581,7.62852205885107,7.6200855942137,7.63588501394784,7.61567290803148,7.60722159748297,7.63450549030782,7.62399583168581,7.66065213667162
"31",7.53248621537794,7.54875865670622,7.54970786782177,7.54763891864097,7.55826389832268,7.54075082597114,7.53038623350813,7.55164290437068,7.55419458722678,7.58694768030817
"32",7.44314345024311,7.4542571567477,7.45815124727828,7.45217547536855,7.47015996717802,7.45085896003874,7.44001396412091,7.45684577147142,7.45275067965642,7.50215946534949
"33",7.32906419465313,7.34162956633566,7.34523330521852,7.35061719423151,7.36054510567052,7.34240596206332,7.34261145786693,7.33826874967019,7.35087042665841,7.39221670244988
"34",7.20974657354909,7.2088843094248,7.20928963502371,7.22011234652622,7.23048844229112,7.21494848300319,7.20716075069365,7.20052274363,7.22070873599416,7.26148807684333
"35",7.05500334869078,7.05546897697908,7.05622130731383,7.07206120720151,7.08497323648168,7.04988331891646,7.04465299598871,7.04444875325595,7.06046042385146,7.11985410466431
"36",6.88037850318717,6.87851423182286,6.87986326142642,6.91217995993413,6.90912023996214,6.86890998688874,6.8830268927355,6.88454448643418,6.87794534529772,6.94180858417868
